254.636099884 175.645849129756 2.46887827502347 0
254.636100231 177.163280232568 2.49020692295605 0
254.636100579 178.684294309809 2.51158589045352 0
254.636100926 180.208858998911 2.53301476291059 0
254.636101273 181.736942146825 2.55449309906721 0
254.636101620 183.268511709305 2.576020466704 0
254.636101968 184.803535869551 2.59759636780397 0
254.636102315 186.341982869499 2.61922039353411 0
254.636102662 187.883821212217 2.64089205028831 0
254.636103009 189.42901957884 2.66261079641356 0
254.636103356 190.977546694943 2.68437618097652 0
254.636103704 192.529371421591 2.70618785691637 0
254.636104051 194.084462745385 2.72804545201009 0
254.636104398 195.642789797831 2.74994852921082 0
254.636104745 197.204321802192 2.77189666961689 0
254.636105093 198.769028241481 2.7938894576759 0
254.636105440 200.336878811067 2.8159264485487 0
254.636105787 201.907843273384 2.83800719807176 0
254.636106134 203.48189148243 2.86013133804143 0
254.636106481 205.05899354471 2.88229841387325 0
254.636106829 206.639119749198 2.90450796417636 0
254.636107176 208.222240367138 2.92675960238982 0
254.636107523 209.808325900806 2.94905289456071 0
254.636107870 211.397346978154 2.97138746509321 0
254.636108218 212.989274509282 2.99376283992798 0
254.636108565 214.58407933754 3.01617865411409 0
254.636108912 216.181732489013 3.03863448905474 0
254.636109259 217.782205200573 3.06112997647418 0
254.636109606 219.385468759555 3.08366473409204 0
254.636109954 220.991494599123 3.10623833267757 0
254.636110301 222.600254357212 3.12885040717848 0
254.636110648 224.211719890664 3.15150053537947 0
254.636110995 225.825863114354 3.17418830911709 0
254.636111343 227.442655943837 3.19691341189958 0
254.636111690 229.062070635199 3.21967540947971 0
254.636112037 230.684079591155 3.24247383961311 0
254.636112384 232.308655083367 3.26530842861457 0
254.636112731 233.935769621651 3.28817878999327 0
254.636113079 235.565396021508 3.31108448301729 0
254.636113426 237.197507163062 3.33402512496612 0
254.636113773 238.832075903311 3.35700040652981 0
254.636114120 240.469075444753 3.38000988038941 0
254.636114468 242.108479042327 3.40305319509 0
254.636114815 243.750260087534 3.42612994033706 0
254.636115162 245.394392033328 3.4492397126966 0
254.636115509 247.040848457428 3.47238212833974 0
254.636115856 248.689603172621 3.49555682866071 0
254.636116204 250.340630177721 3.51876342152027 0
254.636116551 251.993903402442 3.54200162421281 0
254.636116898 253.649397158024 3.56527096799722 0
254.636117245 255.307085573642 3.58857112854895 0
254.636117593 256.966943075211 3.61190173972097 0
254.636117940 258.628944172896 3.63526247989783 0
254.636118287 260.293063484215 3.65865293564892 0
254.636118634 261.959275843326 3.68207285458733 0
254.636118981 263.627556186898 3.70552188407466 0
254.636119329 265.297879485849 3.72899966833735 0
254.636119676 266.970220899281 3.75250588111372 0
254.636120023 268.644555729327 3.77604022494895 0
254.636120370 270.320859441088 3.79960225214653 0
254.636120718 271.999107498064 3.82319165365724 0
254.636121065 273.679275511135 3.84680806883337 0
254.636121412 275.361339521491 3.8704510852702 0
254.636121759 277.045275382565 3.89412041740024 0
254.636122106 278.731059058376 3.91781570483972 0
254.636122454 280.418666662873 3.94153660948538 0
254.636122801 282.108074458704 3.96528278066684 0
254.636123148 283.799258841644 3.98905385569215 0
254.636123495 285.492196239344 4.01284956423553 0
254.636123843 287.186863322328 4.03666959251028 0
254.636124190 288.88323688677 4.0605135973761 0
254.636124537 290.58129378404 4.08438126407205 0
254.636124884 292.281010979357 4.10827220804205 0
254.636125231 293.982365563721 4.13218612291119 0
254.636125579 295.685334708085 4.15612274115259 0
254.636125926 297.389895640019 4.18008178360392 0
254.636126273 299.096025708558 4.20406292266022 0
254.636126620 300.803702551202 4.22806582097356 0
254.636126968 302.51290388924 4.25209013143958 0
254.636127315 304.223607455439 4.27613564822348 0
254.636127662 305.935791244013 4.30020201535229 0
254.636128009 307.64943320369 4.32428893474833 0
254.636128356 309.36451148984 4.34839601564876 0
254.636128704 311.081004312437 4.37252292471331 0
254.636129051 312.798890041461 4.39666933880723 0
254.636129398 314.518147164228 4.42083501726029 0
254.636129745 316.238754203995 4.44501973278417 0
254.636130093 317.960689874784 4.4692231070867 0
254.636130440 319.683932955392 4.49344476846265 0
254.636130787 321.408462336873 4.51768443081096 0
254.636131134 323.134256974025 4.54194186658252 0
254.636131481 324.861295919627 4.56621678777185 0
254.636131829 326.589558435273 4.59050885017991 0
254.636132176 328.319023827159 4.61481782532752 0
254.636132523 330.049671517417 4.63914346279513 0
254.636132870 331.781481019132 4.66348549119397 0
254.636133218 333.514431977964 4.68784360787313 0
254.636133565 335.248504096779 4.7122175551905 0
254.636133912 336.983677291945 4.73660702710804 0
254.636134259 338.719931538804 4.76101172459925 0
254.636134606 340.457246882919 4.78543135478766 0
